age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
86,Private,146325,12th,8,Widowed,Adm-clerical,Husband,White,Male,0,0,43,Puerto-Rico,>50K
64,Private,832479,1st-4th,2,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,35,Cuba,<=50K
28,State-gov,1015161,1st-4th,2,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,41,Canada,<=50K
81,Private,1312204,Prof-school,15,Never-married,Prof-specialty,Own-child,Black,Female,0,0,23,Philippines,<=50K
43,Self-emp-inc,480857,Doctorate,16,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,0,0,94,Canada,<=50K
46,Private,1173280,7th-8th,4,Never-married,Exec-managerial,Husband,Other,Male,0,0,68,Germany,<=50K
75,Private,359557,Masters,14,Separated,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,81,India,<=50K
19,State-gov,921924,Some-college,10,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,16,England,<=50K
78,Private,1249349,5th-6th,3,Widowed,Tech-support,Husband,Black,Male,0,0,39,Germany,<=50K
70,Private,1213358,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,57,Canada,<=50K
76,Self-emp-not-inc,621459,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Female,0,0,94,England,<=50K
28,Private,227963,12th,8,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,83,Puerto-Rico,<=50K
78,Private,202541,Preschool,1,Never-married,Craft-repair,Unmarried,Other,Male,0,0,78,Cuba,>50K
47,State-gov,137955,7th-8th,4,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,83,England,<=50K
22,Federal-gov,513183,Assoc-acdm,12,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,40,Mexico,<=50K
50,State-gov,1040841,10th,6,Married-civ-spouse,Exec-managerial,Own-child,Black,Male,0,0,38,Germany,<=50K
54,Private,145779,Assoc-voc,11,Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Female,73377,3519,70,United-States,>50K
37,Self-emp-not-inc,1384833,Assoc-voc,11,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,41299,2823,70,Cuba,>50K
37,Private,908696,Doctorate,16,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,47,Philippines,<=50K
45,Private,208681,1st-4th,2,Widowed,Sales,Wife,Black,Female,0,0,17,India,<=50K
80,Private,202682,Some-college,10,Divorced,Adm-clerical,Not-in-family,Other,Male,0,0,26,Mexico,<=50K
89,State-gov,1499169,1st-4th,2,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,0,23,Puerto-Rico,<=50K
70,State-gov,1440016,Assoc-acdm,12,Separated,Tech-support,Not-in-family,Other,Male,0,0,15,Canada,<=50K
37,State-gov,909991,Doctorate,16,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,51,Philippines,<=50K
87,Local-gov,1302915,Assoc-acdm,12,Separated,Prof-specialty,Husband,Other,Male,0,0,70,Puerto-Rico,>50K
75,State-gov,567332,5th-6th,3,Never-married,Exec-managerial,Other-relative,Other,Male,91159,2357,98,England,<=50K
56,State-gov,616834,Preschool,1,Separated,Handlers-cleaners,Husband,White,Male,0,0,10,Puerto-Rico,<=50K
53,Private,678002,Bachelors,13,Widowed,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,14,Mexico,<=50K
60,Private,847959,12th,8,Widowed,Adm-clerical,Husband,Black,Male,0,0,31,Germany,<=50K
71,Private,1432832,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,Other,Female,0,0,34,Canada,<=50K
45,Private,1465373,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,51,Puerto-Rico,<=50K
28,Private,102436,5th-6th,3,Separated,Sales,Husband,Black,Male,0,0,47,Mexico,<=50K
42,Private,873530,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Female,0,0,59,Puerto-Rico,<=50K
39,Private,692899,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,0,0,99,Philippines,<=50K
51,Self-emp-inc,94318,Preschool,1,Divorced,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,0,0,23,Cuba,<=50K
21,Private,831588,9th,5,Married-civ-spouse,Exec-managerial,Other-relative,Black,Male,0,0,73,Mexico,<=50K
51,State-gov,632000,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,24,India,<=50K
55,Self-emp-not-inc,1357228,Prof-school,15,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,28,Puerto-Rico,<=50K
34,Private,1121186,5th-6th,3,Separated,Exec-managerial,Unmarried,Black,Male,0,0,88,Cuba,<=50K
76,Private,824190,11th,7,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,37,United-States,<=50K
66,Private,526917,Some-college,10,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,27,Puerto-Rico,<=50K
81,Local-gov,346099,1st-4th,2,Separated,Craft-repair,Husband,Black,Male,0,0,95,Puerto-Rico,>50K
85,Local-gov,1222100,Assoc-acdm,12,Widowed,Prof-specialty,Husband,White,Male,0,0,12,El-Salvador,<=50K
82,Private,164333,Preschool,1,Never-married,Tech-support,Wife,White,Female,0,0,31,United-States,<=50K
71,Private,1064357,Prof-school,15,Divorced,Craft-repair,Unmarried,Black,Male,40554,226,53,Puerto-Rico,<=50K
25,Self-emp-inc,837137,Masters,14,Separated,Exec-managerial,Unmarried,Other,Female,0,0,40,Canada,>50K
61,Private,1251986,9th,5,Widowed,Farming-fishing,Wife,White,Female,0,0,94,Mexico,<=50K
63,Private,383146,Doctorate,16,Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,25,Puerto-Rico,<=50K
71,Private,694038,11th,7,Divorced,Handlers-cleaners,Wife,Other,Female,0,0,62,United-States,<=50K
78,Federal-gov,590811,Prof-school,15,Never-married,Farming-fishing,Husband,White,Male,0,0,77,Puerto-Rico,<=50K
37,Private,27018,Assoc-acdm,12,Widowed,Tech-support,Not-in-family,Other,Male,0,0,56,Philippines,>50K
78,Private,1326542,Preschool,1,Separated,Transport-moving,Other-relative,Black,Female,0,0,95,United-States,<=50K
46,Private,806348,Assoc-acdm,12,Divorced,Craft-repair,Wife,Black,Female,0,0,63,Philippines,<=50K
68,Private,404720,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,Other,Female,0,0,73,India,<=50K
55,Private,1374613,10th,6,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,34,Cuba,>50K
28,Self-emp-not-inc,731431,Masters,14,Never-married,Transport-moving,Own-child,White,Female,29642,147,70,India,>50K
76,Private,772000,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,86,United-States,<=50K
41,Local-gov,310382,1st-4th,2,Widowed,Farming-fishing,Own-child,Black,Female,0,0,12,England,<=50K
61,Private,287165,5th-6th,3,Separated,Prof-specialty,Husband,Other,Male,0,0,55,Puerto-Rico,<=50K
32,Self-emp-inc,701061,Assoc-voc,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,23,Germany,<=50K
19,Self-emp-inc,301036,Masters,14,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,90,Mexico,>50K
54,State-gov,97820,Masters,14,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,94,Puerto-Rico,>50K
53,Private,1344578,9th,5,Married-civ-spouse,Handlers-cleaners,Unmarried,Other,Male,0,0,58,Germany,<=50K
79,Private,173730,12th,8,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,15561,1506,76,India,<=50K
43,Private,1457105,HS-grad,9,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0,0,43,Puerto-Rico,<=50K
48,Private,545078,11th,7,Never-married,Sales,Husband,White,Male,0,0,59,England,<=50K
78,Private,14655,Some-college,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
30,Private,490670,11th,7,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,64,Mexico,<=50K
86,Federal-gov,664293,Bachelors,13,Widowed,Craft-repair,Wife,White,Female,0,0,54,El-Salvador,<=50K
27,Private,534269,5th-6th,3,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,25,Germany,>50K
34,Private,664178,12th,8,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,60,Philippines,<=50K
43,Local-gov,218573,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,73360,3491,89,Germany,<=50K
81,Private,1200783,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,10,Canada,<=50K
19,Private,849746,5th-6th,3,Never-married,Exec-managerial,Unmarried,Other,Female,57791,3235,33,Canada,>50K
69,Private,1345581,12th,8,Widowed,Farming-fishing,Wife,White,Female,0,0,13,Puerto-Rico,>50K
58,Private,1432188,Assoc-voc,11,Divorced,Exec-managerial,Husband,White,Male,0,0,84,Philippines,<=50K
81,Private,204254,7th-8th,4,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,53,Philippines,<=50K
87,Private,186235,9th,5,Married-civ-spouse,Adm-clerical,Unmarried,Other,Female,0,0,75,England,<=50K
28,State-gov,30491,Preschool,1,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,41,El-Salvador,>50K
71,Local-gov,467472,Bachelors,13,Widowed,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,85,Germany,<=50K
60,State-gov,1311343,5th-6th,3,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,17,Cuba,<=50K
47,Private,304388,Assoc-voc,11,Divorced,Tech-support,Other-relative,Other,Female,0,0,22,Canada,<=50K
72,Private,895621,12th,8,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,48,United-States,<=50K
59,Local-gov,25355,1st-4th,2,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,23632,106,38,India,>50K
68,Self-emp-inc,1024462,Some-college,10,Separated,Prof-specialty,Wife,Black,Female,0,0,45,United-States,>50K
44,Federal-gov,890360,Doctorate,16,Married-civ-spouse,Exec-managerial,Unmarried,Other,Male,0,0,30,Canada,>50K
36,Private,1132748,7th-8th,4,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,30,Mexico,<=50K
32,Self-emp-inc,596562,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Male,72021,2397,80,India,<=50K
86,Private,991009,Bachelors,13,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,0,0,28,Puerto-Rico,<=50K
55,Private,912083,HS-grad,9,Divorced,Sales,Other-relative,Black,Female,0,0,79,El-Salvador,<=50K
61,Local-gov,179470,Assoc-acdm,12,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,50,El-Salvador,<=50K
78,Private,993276,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Unmarried,Other,Male,0,0,53,Mexico,<=50K
40,Private,604533,Prof-school,15,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,Mexico,<=50K
61,Private,354597,7th-8th,4,Separated,Prof-specialty,Husband,White,Male,0,0,93,El-Salvador,<=50K
46,Private,941335,1st-4th,2,Separated,Craft-repair,Not-in-family,Black,Male,0,0,93,El-Salvador,<=50K
23,Private,1306732,11th,7,Separated,Tech-support,Other-relative,Other,Male,0,0,93,United-States,<=50K
64,Private,971223,7th-8th,4,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,64,Philippines,<=50K
67,Private,614607,10th,6,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,45,Canada,<=50K
31,Self-emp-not-inc,519107,Doctorate,16,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,0,31,Canada,<=50K
67,Private,387026,Assoc-voc,11,Separated,Sales,Other-relative,White,Female,0,0,58,United-States,<=50K
30,Private,1277621,7th-8th,4,Separated,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,95820,2942,51,El-Salvador,<=50K
74,Private,483847,Prof-school,15,Never-married,Sales,Husband,Other,Male,0,0,55,El-Salvador,<=50K
23,Private,1456605,12th,8,Never-married,Tech-support,Other-relative,Other,Female,0,0,34,Puerto-Rico,>50K
36,Local-gov,274808,Preschool,1,Widowed,Craft-repair,Wife,White,Female,0,0,27,Germany,<=50K
29,Local-gov,1345528,Masters,14,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,15,Puerto-Rico,<=50K
62,Private,1089117,7th-8th,4,Separated,Transport-moving,Own-child,White,Female,0,0,47,India,<=50K
84,Federal-gov,1003204,Preschool,1,Never-married,Prof-specialty,Other-relative,Other,Female,0,0,61,Puerto-Rico,>50K
17,Private,328538,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,15,Mexico,>50K
63,Local-gov,427487,Doctorate,16,Never-married,Craft-repair,Wife,Black,Female,0,0,38,Philippines,<=50K
68,State-gov,251297,7th-8th,4,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,29,Cuba,<=50K
43,Private,1344541,Some-college,10,Separated,Craft-repair,Husband,White,Male,0,0,94,Cuba,>50K
22,State-gov,619895,Prof-school,15,Widowed,Exec-managerial,Wife,Other,Female,0,0,23,Puerto-Rico,>50K
64,Private,1433723,5th-6th,3,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,14,Philippines,<=50K
77,Private,679985,11th,7,Divorced,Handlers-cleaners,Own-child,Other,Male,0,0,72,Germany,>50K
83,Private,364811,Assoc-voc,11,Never-married,Transport-moving,Other-relative,White,Female,0,0,42,England,<=50K
36,Private,181599,Masters,14,Divorced,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,0,0,19,Cuba,>50K
38,Federal-gov,366871,1st-4th,2,Divorced,Tech-support,Husband,Black,Male,26572,882,49,Mexico,<=50K
75,Private,789835,10th,6,Separated,Farming-fishing,Unmarried,Other,Female,0,0,86,Cuba,>50K
58,Private,1476113,Prof-school,15,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,74,England,<=50K
58,State-gov,824068,Doctorate,16,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,49,Canada,<=50K
64,State-gov,41285,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,0,0,10,India,<=50K
27,Private,515827,HS-grad,9,Widowed,Prof-specialty,Wife,White,Female,0,0,46,Puerto-Rico,<=50K
89,Private,16989,Preschool,1,Widowed,Tech-support,Own-child,Other,Male,0,0,73,Philippines,<=50K
39,Self-emp-not-inc,611116,5th-6th,3,Never-married,Craft-repair,Unmarried,Other,Male,0,0,13,India,<=50K
75,State-gov,1391489,10th,6,Never-married,Farming-fishing,Wife,Black,Female,36133,3183,60,India,>50K
44,Private,1074473,11th,7,Widowed,Farming-fishing,Husband,Black,Male,0,0,55,India,<=50K
77,Local-gov,47530,Bachelors,13,Never-married,Farming-fishing,Other-relative,White,Male,0,0,29,Cuba,<=50K
74,Federal-gov,1456652,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,66,Cuba,>50K
46,Private,1391782,Assoc-voc,11,Divorced,Handlers-cleaners,Other-relative,White,Female,0,0,94,England,<=50K
38,Private,753687,Some-college,10,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,0,72,Puerto-Rico,<=50K
56,Private,353134,7th-8th,4,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,0,0,15,Germany,<=50K
83,Self-emp-inc,442546,11th,7,Never-married,Adm-clerical,Own-child,Other,Female,0,0,77,El-Salvador,>50K
83,Private,30779,Preschool,1,Separated,Adm-clerical,Husband,White,Male,0,0,34,Mexico,<=50K
56,Federal-gov,63617,11th,7,Divorced,Handlers-cleaners,Wife,Other,Female,0,0,44,Mexico,>50K
51,Private,1108320,Assoc-voc,11,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,98,England,<=50K
53,Private,560171,Masters,14,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,31,Cuba,>50K
59,Private,456298,Doctorate,16,Widowed,Transport-moving,Wife,Black,Female,0,0,78,Puerto-Rico,<=50K
60,Private,150880,Assoc-acdm,12,Separated,Sales,Unmarried,White,Female,0,0,97,Mexico,<=50K
75,Private,368818,9th,5,Divorced,Farming-fishing,Own-child,White,Male,0,0,58,Philippines,<=50K
70,Private,926931,7th-8th,4,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,56,Canada,<=50K
28,Private,207559,11th,7,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,80,Canada,<=50K
37,Private,382697,7th-8th,4,Divorced,Sales,Wife,White,Female,0,0,80,El-Salvador,<=50K
63,State-gov,580050,Prof-school,15,Divorced,Prof-specialty,Wife,White,Female,0,0,66,Cuba,<=50K
21,Private,480285,5th-6th,3,Separated,Tech-support,Unmarried,Other,Female,0,0,58,Philippines,<=50K
38,State-gov,152895,10th,6,Separated,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,48,Cuba,<=50K
60,Local-gov,583879,7th-8th,4,Separated,Sales,Husband,Other,Male,0,0,93,England,<=50K
43,Private,1047667,Assoc-voc,11,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,62,Canada,<=50K
72,Federal-gov,127275,Assoc-acdm,12,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,97731,385,64,Canada,<=50K
82,State-gov,492397,Bachelors,13,Divorced,Farming-fishing,Own-child,White,Female,22326,708,53,Germany,<=50K
36,Federal-gov,800732,11th,7,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,61,Canada,<=50K
21,Federal-gov,1392547,Masters,14,Widowed,Tech-support,Own-child,White,Female,0,0,66,England,>50K
57,Self-emp-not-inc,1140551,Doctorate,16,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,86,El-Salvador,>50K
30,Private,1251227,Preschool,1,Divorced,Adm-clerical,Own-child,Black,Male,0,0,16,Mexico,>50K
53,Private,1015740,Assoc-acdm,12,Widowed,Handlers-cleaners,Husband,White,Male,46996,925,37,Mexico,<=50K
38,Private,75308,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,0,0,22,Mexico,<=50K
51,Private,338147,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,12,Mexico,<=50K
23,Federal-gov,1101902,10th,6,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,0,0,46,Cuba,<=50K
79,Private,1243455,10th,6,Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,45,Puerto-Rico,<=50K
58,Private,23595,Bachelors,13,Widowed,Tech-support,Unmarried,White,Male,0,0,34,Germany,<=50K
76,Private,1426086,Assoc-voc,11,Separated,Sales,Other-relative,Amer-Indian-Eskimo,Male,0,0,38,Mexico,>50K
42,Private,309089,5th-6th,3,Divorced,Farming-fishing,Own-child,Black,Male,45667,2993,65,Germany,<=50K
33,Private,658528,Masters,14,Divorced,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,37,Germany,>50K
22,Private,1252463,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Other,Male,0,0,80,Puerto-Rico,>50K
68,Private,60399,7th-8th,4,Divorced,Handlers-cleaners,Wife,White,Female,0,0,81,England,<=50K
43,Private,1449873,Assoc-voc,11,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,0,0,59,United-States,<=50K
17,Private,1244061,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Male,0,0,54,Mexico,<=50K
61,Private,24863,10th,6,Widowed,Farming-fishing,Wife,White,Female,0,0,73,Philippines,<=50K
19,Private,1077825,Doctorate,16,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Female,0,0,70,Canada,>50K
44,Private,36317,9th,5,Separated,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,46407,2018,80,Mexico,>50K
65,Private,1393768,Preschool,1,Separated,Transport-moving,Husband,Other,Male,0,0,83,Canada,>50K
84,Self-emp-not-inc,301986,Assoc-voc,11,Never-married,Sales,Husband,Asian-Pac-Islander,Male,0,0,28,Philippines,<=50K
43,Private,1188841,Assoc-acdm,12,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,37,Canada,<=50K
37,Private,743182,1st-4th,2,Divorced,Tech-support,Own-child,Amer-Indian-Eskimo,Female,0,0,21,Philippines,<=50K
68,Self-emp-inc,614401,9th,5,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,67,Canada,<=50K
34,Private,1139841,Preschool,1,Separated,Adm-clerical,Husband,Other,Male,0,0,31,Puerto-Rico,<=50K
44,Private,1177217,Preschool,1,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,21,Canada,>50K
89,Federal-gov,170758,Preschool,1,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,15,Cuba,>50K
61,Private,1234538,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,90,Germany,<=50K
18,Private,1024167,Assoc-acdm,12,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,83,Cuba,<=50K
72,Private,908155,1st-4th,2,Divorced,Craft-repair,Own-child,Other,Female,0,0,37,Cuba,>50K
64,Private,1455976,9th,5,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,88,Cuba,<=50K
54,Local-gov,272321,9th,5,Never-married,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,0,0,28,Germany,<=50K
38,Self-emp-not-inc,922143,Preschool,1,Married-civ-spouse,Craft-repair,Not-in-family,Other,Male,0,0,53,Mexico,<=50K
44,Private,170587,Bachelors,13,Widowed,Adm-clerical,Not-in-family,Black,Male,0,0,39,India,<=50K
38,Private,89623,Some-college,10,Separated,Tech-support,Not-in-family,White,Male,0,0,25,Philippines,<=50K
57,Private,536159,Bachelors,13,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0,0,67,El-Salvador,>50K
17,Self-emp-inc,166489,Assoc-acdm,12,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,80,Cuba,>50K
46,State-gov,81677,9th,5,Divorced,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,64,India,<=50K
55,Private,1386882,Doctorate,16,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,60,Philippines,>50K
76,Private,872903,11th,7,Separated,Farming-fishing,Unmarried,Black,Male,0,0,68,Mexico,<=50K
24,Self-emp-inc,729727,Some-college,10,Widowed,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,54,Canada,<=50K
